transaction_id,customer_id,branch_id,channel,transaction_type,amount,currency,timestamp,status
T49248,C1504,B0002,branch,withdrawal,17.86,GBP,2023-02-09 14:52:00,completed
T49249,C1023,B0002,web,transfer,87296.87,GBP,2023-02-09 15:54:00,completed
T49250,C1660,B0002,ATM,withdrawal,20.61,GBP,2023-02-09 16:09:00,completed
T49251,C1608,B0007,web,withdrawal,4.85,USD,2023-02-09 17:27:00,completed
T49252,C1362,B0009,mobile,withdrawal,17.65,USD,2023-02-09 17:55:00,completed
T49253,C1185,B0000,ATM,payment,37.53,GBP,2023-02-09 19:00:00,completed
T49254,C1256,B0012,web,withdrawal,28.72,USD,2023-02-09 19:32:00,denied
T49255,C1106,B0012,mobile,withdrawal,66.45,USD,2023-02-09 20:20:00,denied
T49256,C1476,B0001,mobile,payment,22.33,USD,2023-02-09 20:52:00,completed
T49257,C1153,B0007,mobile,withdrawal,11.55,USD,2023-02-09 21:59:00,pending
T49258,C1536,B0009,web,withdrawal,62.47,USD,2023-02-09 23:05:00,completed
T49259,C1994,B0000,mobile,withdrawal,11.35,GBP,2023-02-10 00:30:00,completed
T49260,C1571,B0001,web,withdrawal,2.55,USD,2023-02-10 01:34:00,completed
T49261,C1182,B0003,ATM,deposit,5.81,USD,2023-02-10 02:30:00,completed
T49262,C1219,B0000,web,withdrawal,86959.1,GBP,2023-02-10 03:36:00,completed
T49263,C1113,B0002,mobile,withdrawal,33.99,GBP,2023-02-10 05:08:00,completed
T49264,C1304,B0003,web,withdrawal,29.91,USD,2023-02-10 05:51:00,pending
T49265,C1823,B0004,web,payment,14.51,USD,2023-02-10 06:36:00,completed
T49266,C1579,B0010,mobile,deposit,11.29,USD,2023-02-10 07:37:00,completed
T49267,C1186,B0006,mobile,payment,16.98,GBP,2023-02-10 08:16:00,completed
T49268,C1405,B0007,ATM,payment,7.65,USD,2023-02-10 08:56:00,pending
T49269,C1224,B0006,mobile,payment,19.97,GBP,2023-02-10 09:34:00,completed
T49270,C1463,B0004,ATM,deposit,1.62,USD,2023-02-10 11:08:00,completed
T49271,C1299,B0001,web,withdrawal,17.64,USD,2023-02-10 12:01:00,completed
T49272,C1566,B0004,ATM,withdrawal,3.25,USD,2023-02-10 13:09:00,completed
T49273,C1206,B0008,web,withdrawal,70224.68,,2023-02-10 14:11:00,pending
T49274,C1729,B0006,branch,transfer,91148.65,GBP,2023-02-10 15:15:00,denied
T49275,C1497,B0003,mobile,withdrawal,3.86,USD,2023-02-10 16:08:00,completed
T49276,C1865,B0013,mobile,transfer,13.65,GBP,2023-02-10 17:10:00,completed
T49277,C1837,B0008,ATM,withdrawal,5.72,USD,2023-02-10 18:16:00,completed
T49278,C1460,B0007,ATM,payment,43.49,USD,2023-02-10 19:38:00,completed
T49279,C1088,B0004,web,withdrawal,32075.74,USD,2023-02-10 20:34:00,completed
T49280,C1055,B0013,ATM,withdrawal,57.11,GBP,2023-02-10 21:45:00,completed
T49281,C1169,B0011,ATM,withdrawal,20.01,GBP,2023-02-10 21:55:00,completed
T49282,C1396,B0013,mobile,withdrawal,6.87,GBP,2023-02-10 23:32:00,completed
T49283,C1726,B0003,web,withdrawal,33.43,USD,2023-02-11 00:31:00,completed
T49284,C1605,B0004,web,withdrawal,22.84,USD,2023-02-11 02:12:00,completed
T49285,C1351,B0003,ATM,deposit,16.42,USD,2023-02-11 03:33:00,completed
T49286,C1241,B0001,mobile,withdrawal,68.81,USD,2023-02-11 04:51:00,completed
T49287,C1257,B0002,web,deposit,15.69,GBP,2023-02-11 06:16:00,completed
T49288,C1094,B0012,web,payment,7.58,USD,2023-02-11 06:43:00,completed
T49289,C1075,B0014,mobile,deposit,75.1,AUD,2023-02-11 08:04:00,denied
T49290,C1125,B0009,mobile,deposit,16.1,USD,2023-02-11 09:22:00,completed
T49291,C1697,B0000,mobile,deposit,61008.52,GBP,2023-02-11 09:56:00,pending
T49292,C1486,B0013,web,deposit,1.0,GBP,2023-02-11 10:59:00,denied
T49293,C1353,B0006,ATM,deposit,14.99,GBP,2023-02-11 11:48:00,completed
T49294,C1516,B0008,mobile,transfer,20.02,USD,2023-02-11 12:43:00,completed
T49295,C1089,B0008,ATM,withdrawal,21.1,USD,2023-02-11 13:44:00,completed
T49296,C1768,B0007,mobile,transfer,8.19,USD,2023-02-11 14:52:00,completed
T49297,C1890,B0003,web,withdrawal,30.75,USD,2023-02-11 15:36:00,completed
T49298,C1561,B0003,web,withdrawal,58137.78,USD,2023-02-11 16:43:00,completed
T49299,C1639,B0003,web,transfer,95608.82,USD,2023-02-11 17:56:00,completed
T49300,C1021,B0003,mobile,payment,33.08,USD,2023-02-11 18:45:00,completed
T49301,C1721,B0007,mobile,payment,24.43,USD,2023-02-11 19:56:00,completed
T49302,C1317,B0008,mobile,withdrawal,15.42,USD,2023-02-11 21:04:00,completed
T49303,C1075,B0013,ATM,withdrawal,57.89,GBP,2023-02-11 21:23:00,completed
T49304,C1267,B0002,mobile,withdrawal,34.64,GBP,2023-02-11 22:50:00,denied
T49305,C1677,B0009,mobile,withdrawal,59.56,USD,2023-02-11 23:56:00,denied
T49306,C1739,B0007,mobile,withdrawal,12.1,USD,2023-02-12 00:48:00,pending
T49307,C1718,B0004,ATM,withdrawal,13.1,USD,2023-02-12 01:01:00,completed
T49308,C1191,B0003,web,withdrawal,43.78,USD,2023-02-12 02:47:00,completed
T49309,C1335,B0007,mobile,deposit,8.89,USD,2023-02-12 03:32:00,completed
T49310,C1733,B0003,web,deposit,12.99,USD,2023-02-12 04:10:00,completed
T49311,C1311,B0005,mobile,deposit,27.25,EUR,2023-02-12 05:18:00,pending
T49312,C1886,B0011,web,withdrawal,4.46,GBP,2023-02-12 05:42:00,denied
T49313,C1730,B0010,mobile,deposit,66.79,USD,2023-02-12 07:09:00,completed
T49314,C1869,B0005,web,deposit,3.18,EUR,2023-02-12 07:43:00,completed
T49315,C1043,B0002,ATM,deposit,29.22,GBP,2023-02-12 09:13:00,completed
T49316,C1507,B0010,web,deposit,1.29,USD,2023-02-12 10:16:00,completed
T49317,C1282,B0004,mobile,payment,82.58,USD,2023-02-12 11:46:00,completed
T49318,C1333,B0000,web,transfer,18.2,GBP,2023-02-12 13:13:00,completed
T49319,C1307,B0004,web,transfer,7.39,USD,2023-02-12 14:11:00,completed
T49320,C1096,B0001,web,transfer,7.49,USD,2023-02-12 15:38:00,completed
T49321,C1756,B0008,mobile,withdrawal,37.82,USD,2023-02-12 16:33:00,completed
T49322,C1021,B0002,mobile,withdrawal,2.63,GBP,2023-02-12 16:44:00,completed
T49323,C1372,B0001,web,transfer,3.11,USD,2023-02-12 17:36:00,completed
T49324,C1442,B0000,ATM,withdrawal,8.39,GBP,2023-02-12 18:26:00,completed
T49325,C1696,B0010,web,payment,42.53,USD,2023-02-12 20:08:00,completed
T49326,C1025,B0011,mobile,payment,14.86,GBP,2023-02-12 20:16:00,completed
T49327,C1763,B0003,mobile,payment,30.13,USD,2023-02-12 21:25:00,completed
T49328,C1161,B0013,mobile,payment,65.39,GBP,2023-02-12 22:22:00,completed
T49329,C1333,B0007,web,withdrawal,29.06,USD,2023-02-12 22:50:00,completed
T49330,C1182,B0000,mobile,payment,11.09,GBP,2023-02-12 23:30:00,completed
T49331,C1465,B0010,web,deposit,65.63,USD,2023-02-13 00:21:00,completed
T49332,C1221,B0010,ATM,withdrawal,33.14,USD,2023-02-13 01:52:00,pending
T49333,C1902,B0002,mobile,deposit,92.58,GBP,2023-02-13 02:37:00,completed
T49334,C1941,B0001,ATM,deposit,75.44,USD,2023-02-13 03:29:00,completed
T49335,C1561,B0009,mobile,withdrawal,5.09,USD,2023-02-13 04:29:00,completed
T49336,C1124,B0011,ATM,withdrawal,36.95,GBP,2023-02-13 05:37:00,completed
T49337,C1040,B0005,mobile,payment,12.99,EUR,2023-02-13 07:09:00,completed
T49338,C1970,B0012,mobile,payment,10.87,USD,2023-02-13 07:48:00,completed
T49339,C1069,B0006,ATM,deposit,37.84,GBP,2023-02-13 08:46:00,completed
T49340,C1347,B0012,branch,payment,5.36,USD,2023-02-13 09:14:00,completed
T49341,C1087,B0008,mobile,payment,86.36,USD,2023-02-13 09:46:00,completed
T49342,C1146,B0001,mobile,payment,69.43,USD,2023-02-13 10:21:00,completed
T49343,C1482,B0005,branch,payment,42.44,EUR,2023-02-13 11:21:00,completed
T49344,C1779,B0006,web,withdrawal,1.0,GBP,2023-02-13 12:57:00,completed
T49345,C1899,B0013,mobile,transfer,4.58,GBP,2023-02-13 14:15:00,completed
T49346,C1521,B0009,branch,withdrawal,43.54,USD,2023-02-13 15:21:00,completed
T49347,C1343,B0013,mobile,withdrawal,4.82,GBP,2023-02-13 16:27:00,completed
T49348,C1910,B0005,ATM,withdrawal,42.35,EUR,2023-02-13 16:44:00,completed
T49349,C1893,B0003,mobile,withdrawal,5.85,USD,2023-02-13 18:03:00,completed
T49350,C1149,B0013,ATM,payment,11.32,GBP,2023-02-13 18:41:00,completed
T49351,C1112,B0005,ATM,payment,37.96,EUR,2023-02-13 19:54:00,completed
T49352,C1948,B0008,ATM,payment,60.76,USD,2023-02-13 20:10:00,pending
T49353,C1502,B0009,mobile,payment,41.69,USD,2023-02-13 21:20:00,completed
T49354,C1117,B0006,web,payment,21.94,GBP,2023-02-13 22:18:00,completed
T49355,C1353,B0011,ATM,payment,61.53,GBP,2023-02-13 23:26:00,completed
T49356,C1166,B0010,web,withdrawal,43.42,USD,2023-02-14 00:26:00,completed
T49357,C1255,B0005,web,withdrawal,3.78,EUR,2023-02-14 00:58:00,completed
T49358,C1033,B0012,ATM,deposit,19.08,USD,2023-02-14 02:14:00,completed
T49359,C1502,B0011,ATM,withdrawal,94238.75,GBP,2023-02-14 03:42:00,completed
T49360,C1236,B0005,mobile,withdrawal,36.74,EUR,2023-02-14 04:45:00,completed
T49361,C1039,B0014,mobile,deposit,14.78,AUD,2023-02-14 06:03:00,completed
T49362,C1705,B0010,mobile,payment,26.78,USD,2023-02-14 07:12:00,completed
T49363,C1161,B0010,web,payment,72.53,USD,2023-02-14 08:20:00,completed
T49364,C1689,B0013,web,deposit,13.84,GBP,2023-02-14 09:31:00,completed
T49365,C1643,B0008,web,deposit,33.64,,2023-02-14 10:25:00,pending
T49366,C1038,B0011,mobile,payment,14.38,GBP,2023-02-14 11:26:00,completed
T49367,C1023,B0000,web,transfer,56.5,GBP,2023-02-14 12:21:00,pending
T49368,C1562,B0005,mobile,transfer,10.02,EUR,2023-02-14 12:41:00,denied
T49369,C1305,B0013,web,withdrawal,30.32,GBP,2023-02-14 14:30:00,completed
T49370,C1213,B0008,mobile,withdrawal,82018.06,USD,2023-02-14 15:02:00,completed
T49371,C1154,B0008,branch,withdrawal,62.37,USD,2023-02-14 16:25:00,completed
T49372,C1626,B0008,ATM,withdrawal,30.16,USD,2023-02-14 17:11:00,denied
T49373,C1205,B0008,web,payment,37.69,USD,2023-02-14 18:46:00,completed
T49374,C1147,B0012,mobile,payment,31.54,USD,2023-02-14 20:19:00,denied
T49375,C1976,B0010,mobile,withdrawal,7.12,USD,2023-02-14 21:31:00,completed
T49376,C1696,B0005,mobile,payment,5.02,EUR,2023-02-14 23:08:00,completed
T49377,C1666,B0006,web,deposit,76193.37,GBP,2023-02-15 00:02:00,completed
T49378,C1966,B0005,ATM,withdrawal,30.01,EUR,2023-02-15 01:10:00,completed
T49379,C1782,B0012,ATM,withdrawal,3.63,USD,2023-02-15 02:33:00,completed
T49380,C1406,B0013,ATM,withdrawal,31.32,GBP,2023-02-15 04:08:00,completed
T49381,C1664,B0006,ATM,deposit,57.27,GBP,2023-02-15 05:10:00,completed
T49382,C1088,B0010,ATM,payment,52.56,USD,2023-02-15 06:15:00,completed
T49383,C1671,B0014,ATM,deposit,40.97,AUD,2023-02-15 07:16:00,completed
T49384,C1940,B0010,,deposit,33.31,USD,2023-02-15 07:46:00,pending
T49385,C1406,B0005,web,payment,18.87,EUR,2023-02-15 08:57:00,pending
T49386,C1827,B0000,branch,deposit,1.15,GBP,2023-02-15 09:53:00,completed
T49387,C1818,B0013,web,deposit,9.2,GBP,2023-02-15 10:52:00,completed
T49388,C1586,B0000,web,transfer,46.67,GBP,2023-02-15 12:44:00,denied
T49389,C1860,B0010,web,transfer,9.89,USD,2023-02-15 13:39:00,completed
T49390,C1827,B0005,web,transfer,32.28,EUR,2023-02-15 14:51:00,completed
T49391,C1130,B0002,mobile,transfer,70.72,GBP,2023-02-15 15:29:00,denied
T49392,C1035,B0004,ATM,transfer,68995.87,USD,2023-02-15 15:42:00,completed
T49393,C1737,B0011,ATM,withdrawal,15.95,GBP,2023-02-15 16:34:00,completed
T49394,C1504,B0011,ATM,withdrawal,32.05,GBP,2023-02-15 17:48:00,denied
T49395,C1332,B0010,ATM,withdrawal,42.22,USD,2023-02-15 18:47:00,denied
T49396,C1939,B0013,mobile,payment,6.62,GBP,2023-02-15 19:19:00,completed
T49397,C1845,B0000,ATM,payment,1.96,GBP,2023-02-15 20:40:00,pending
T49398,C1584,B0004,web,payment,3.78,USD,2023-02-15 21:25:00,completed
T49399,C1646,B0006,mobile,withdrawal,2.85,GBP,2023-02-15 21:38:00,completed
T49400,C1623,B0009,mobile,payment,22.64,USD,2023-02-15 22:29:00,completed
T49401,C1964,B0014,web,withdrawal,31.81,AUD,2023-02-15 23:51:00,completed
T49402,C1218,B0002,ATM,withdrawal,8.34,GBP,2023-02-16 00:24:00,completed
T49403,C1487,B0013,ATM,deposit,59.04,GBP,2023-02-16 01:39:00,completed
T49404,C1377,B0007,ATM,deposit,14.77,USD,2023-02-16 02:22:00,completed
T49405,C1093,B0013,mobile,deposit,30.31,GBP,2023-02-16 03:42:00,completed
T49406,C1195,B0009,ATM,withdrawal,5.17,USD,2023-02-16 05:11:00,completed
T49407,C1570,B0004,web,payment,23.87,USD,2023-02-16 06:01:00,completed
T49408,C1330,B0007,mobile,payment,6.36,USD,2023-02-16 06:54:00,completed
T49409,C1866,B0007,mobile,deposit,24.94,USD,2023-02-16 07:15:00,completed
T49410,C1412,B0001,ATM,deposit,59.23,USD,2023-02-16 08:03:00,completed
T49411,C1888,B0010,mobile,payment,70.12,USD,2023-02-16 09:40:00,completed
T49412,C1889,B0003,ATM,deposit,8.24,USD,2023-02-16 11:18:00,completed
T49413,C1600,B0004,mobile,withdrawal,55.87,USD,2023-02-16 12:26:00,completed
T49414,C1438,B0014,ATM,withdrawal,13.36,AUD,2023-02-16 13:14:00,completed
T49415,C1731,B0003,branch,withdrawal,7.56,USD,2023-02-16 13:56:00,completed
T49416,C1317,B0012,mobile,transfer,25.86,USD,2023-02-16 14:44:00,completed
T49417,C1722,B0007,branch,transfer,24.91,USD,2023-02-16 16:04:00,completed
T49418,C1363,B0013,web,withdrawal,13.82,GBP,2023-02-16 16:56:00,completed
T49419,C1522,B0009,ATM,withdrawal,54.54,USD,2023-02-16 17:35:00,completed
T49420,C1762,B0007,ATM,withdrawal,89729.49,USD,2023-02-16 17:51:00,completed
T49421,C1301,B0002,ATM,withdrawal,1.53,GBP,2023-02-16 19:28:00,completed
T49422,C1349,B0012,web,payment,16.52,USD,2023-02-16 21:02:00,completed
T49423,C1433,B0005,mobile,withdrawal,17.75,EUR,2023-02-16 22:20:00,completed
T49424,C1840,B0001,mobile,payment,52.93,USD,2023-02-16 23:21:00,pending
T49425,C1634,B0007,ATM,deposit,14.23,USD,2023-02-17 00:09:00,completed
T49426,C1453,B0010,web,withdrawal,2.82,USD,2023-02-17 01:26:00,completed
T49427,C1282,B0001,web,withdrawal,9.62,USD,2023-02-17 02:25:00,pending
T49428,C1241,B0012,web,withdrawal,1.0,USD,2023-02-17 03:19:00,completed
T49429,C1577,B0013,mobile,deposit,58.43,GBP,2023-02-17 04:41:00,completed
T49430,C1937,B0006,ATM,deposit,8.87,GBP,2023-02-17 05:53:00,completed
T49431,C1111,B0003,mobile,deposit,51.43,USD,2023-02-17 06:19:00,completed
T49432,C1512,B0010,ATM,deposit,53.69,USD,2023-02-17 06:36:00,pending
T49433,C1176,B0011,web,deposit,51.04,GBP,2023-02-17 07:27:00,completed
T49434,C1479,B0000,web,payment,10.3,GBP,2023-02-17 08:43:00,completed
T49435,C1493,B0013,ATM,payment,11.74,GBP,2023-02-17 09:33:00,completed
T49436,C1671,B0012,ATM,payment,82.28,USD,2023-02-17 10:32:00,completed
T49437,C1555,B0001,branch,payment,69.6,USD,2023-02-17 11:58:00,completed
T49438,C1936,B0005,web,withdrawal,33.66,EUR,2023-02-17 13:00:00,completed
T49439,C1097,B0000,mobile,transfer,25.82,GBP,2023-02-17 13:53:00,denied
T49440,C1904,B0010,web,transfer,51.81,USD,2023-02-17 14:18:00,completed
T49441,C1939,B0009,web,transfer,84.38,USD,2023-02-17 14:41:00,completed
T49442,C1271,B0008,branch,withdrawal,61.65,USD,2023-02-17 15:50:00,completed
T49443,C1254,B0005,,withdrawal,26.16,,2023-02-17 17:23:00,pending
T49444,C1920,B0003,ATM,withdrawal,60.13,USD,2023-02-17 18:38:00,completed
T49445,C1297,B0004,web,withdrawal,30.41,USD,2023-02-17 19:46:00,completed
T49446,C1932,B0004,web,withdrawal,47.77,,2023-02-17 20:46:00,pending
T49447,C1031,B0010,web,withdrawal,35.45,USD,2023-02-17 21:37:00,completed
T49448,C1600,B0014,mobile,withdrawal,3.04,AUD,2023-02-17 22:20:00,completed
T49449,C1264,B0009,web,withdrawal,117.39,USD,2023-02-17 23:40:00,completed
T49450,C1090,B0008,ATM,deposit,27.36,USD,2023-02-18 00:54:00,completed
T49451,C1938,B0003,web,withdrawal,33.64,USD,2023-02-18 02:07:00,completed
T49452,C1012,B0005,web,withdrawal,74.75,EUR,2023-02-18 03:29:00,completed
T49453,C1457,B0009,mobile,withdrawal,15.27,USD,2023-02-18 04:39:00,pending
T49454,C1261,B0000,ATM,deposit,43587.47,GBP,2023-02-18 05:23:00,denied
T49455,C1282,B0004,mobile,payment,23.93,USD,2023-02-18 06:19:00,completed
T49456,C1343,B0013,mobile,payment,24.57,GBP,2023-02-18 07:33:00,completed
T49457,C1454,B0006,mobile,deposit,16.74,GBP,2023-02-18 09:11:00,completed
T49458,C1874,B0012,mobile,deposit,20.8,USD,2023-02-18 09:57:00,completed
T49459,C1112,B0001,mobile,payment,59.81,USD,2023-02-18 11:33:00,completed
T49460,C1470,B0008,web,withdrawal,47.59,USD,2023-02-18 12:23:00,completed
T49461,C1926,B0012,ATM,withdrawal,63638.61,USD,2023-02-18 13:24:00,completed
T49462,C1742,B0007,ATM,transfer,39.53,USD,2023-02-18 14:22:00,completed
T49463,C1577,B0005,ATM,withdrawal,5.63,EUR,2023-02-18 15:00:00,completed
T49464,C1401,B0014,ATM,transfer,1.32,AUD,2023-02-18 15:31:00,completed
T49465,C1211,B0006,web,withdrawal,18.27,GBP,2023-02-18 16:07:00,pending
T49466,C1518,B0004,web,transfer,89.86,USD,2023-02-18 17:13:00,completed
T49467,C1745,B0007,web,withdrawal,93.89,USD,2023-02-18 17:39:00,completed
T49468,C1040,B0012,mobile,withdrawal,60.26,USD,2023-02-18 18:26:00,completed
T49469,C1681,B0003,mobile,payment,27.8,USD,2023-02-18 19:11:00,denied
T49470,C1811,B0006,mobile,payment,6.49,GBP,2023-02-18 19:21:00,completed
T49471,C1648,B0008,ATM,withdrawal,35.16,USD,2023-02-18 20:35:00,completed
T49472,C1918,B0007,ATM,withdrawal,34.29,USD,2023-02-18 21:43:00,completed
T49473,C1362,B0005,ATM,withdrawal,70.79,EUR,2023-02-18 22:28:00,completed
T49474,C1403,B0014,mobile,deposit,14.79,AUD,2023-02-19 00:15:00,pending
T49475,C1937,B0014,mobile,deposit,31840.5,AUD,2023-02-19 01:07:00,completed
T49476,C1717,B0002,ATM,deposit,9.22,GBP,2023-02-19 01:16:00,completed
T49477,C1476,B0011,ATM,withdrawal,79696.33,GBP,2023-02-19 02:27:00,completed
T49478,C1568,B0003,ATM,withdrawal,42.16,USD,2023-02-19 03:00:00,completed
T49479,C1684,B0012,web,withdrawal,61915.1,USD,2023-02-19 04:04:00,completed
T49480,C1433,B0014,web,deposit,37.86,AUD,2023-02-19 04:46:00,pending
T49481,C1309,B0002,web,deposit,65.81,GBP,2023-02-19 06:31:00,completed
T49482,C1521,B0000,mobile,deposit,20.09,GBP,2023-02-19 07:04:00,denied
T49483,C1586,B0003,web,payment,15.5,USD,2023-02-19 08:26:00,completed
T49484,C1208,B0014,ATM,deposit,18.29,,2023-02-19 09:01:00,pending
T49485,C1056,B0002,mobile,payment,42.26,GBP,2023-02-19 09:28:00,completed
T49486,C1698,B0011,mobile,payment,5.61,GBP,2023-02-19 10:31:00,completed
T49487,C1665,B0008,ATM,deposit,83.17,USD,2023-02-19 11:38:00,completed
T49488,C1256,B0013,ATM,transfer,16.7,GBP,2023-02-19 12:23:00,completed
T49489,C1991,B0013,web,withdrawal,41.38,GBP,2023-02-19 13:35:00,completed
T49490,C1843,B0013,ATM,transfer,17.01,GBP,2023-02-19 15:10:00,completed
T49491,C1329,B0000,web,transfer,11.96,GBP,2023-02-19 16:32:00,completed
T49492,C1753,B0014,web,transfer,49.03,AUD,2023-02-19 17:49:00,completed
T49493,C1336,B0007,mobile,withdrawal,41.63,USD,2023-02-19 18:31:00,pending
T49494,C1264,B0007,ATM,withdrawal,42.95,USD,2023-02-19 19:19:00,completed
T49495,C1208,B0000,mobile,withdrawal,9.36,GBP,2023-02-19 20:42:00,completed
T49496,C1000,B0006,mobile,withdrawal,10.9,GBP,2023-02-19 21:42:00,completed
T49497,C1929,B0011,mobile,withdrawal,17.32,GBP,2023-02-19 22:13:00,completed
T49498,C1152,B0001,ATM,withdrawal,27.36,USD,2023-02-19 22:57:00,completed
T49499,C1662,B0008,mobile,deposit,33.05,USD,2023-02-20 00:01:00,denied
T49500,C1447,B0008,web,deposit,66.16,USD,2023-02-20 00:11:00,completed
T49501,C1853,B0006,web,withdrawal,35.37,GBP,2023-02-20 01:22:00,completed
T49502,C1723,B0000,ATM,deposit,63.44,GBP,2023-02-20 02:21:00,completed
T49503,C1389,B0014,web,withdrawal,26.14,AUD,2023-02-20 03:07:00,completed
T49504,C1894,B0003,mobile,withdrawal,21.61,,2023-02-20 04:36:00,pending
T49505,C1414,B0003,web,deposit,24.32,USD,2023-02-20 05:01:00,completed
T49506,C1667,B0000,web,payment,14.08,GBP,2023-02-20 06:02:00,completed
T49507,C1261,B0008,mobile,deposit,57.63,USD,2023-02-20 07:39:00,completed
T49508,C1822,B0006,web,payment,43.15,GBP,2023-02-20 08:03:00,pending
T49509,C1926,B0001,ATM,deposit,10.14,USD,2023-02-20 09:02:00,pending
T49510,C1644,B0010,mobile,deposit,49.12,USD,2023-02-20 10:28:00,denied
T49511,C1630,B0005,ATM,deposit,47240.24,EUR,2023-02-20 11:54:00,completed
T49512,C1649,B0006,ATM,withdrawal,3.65,GBP,2023-02-20 13:23:00,completed
T49513,C1293,B0002,ATM,transfer,104.22,GBP,2023-02-20 14:19:00,completed
T49514,C1073,B0006,web,transfer,19161.54,GBP,2023-02-20 15:20:00,pending
T49515,C1672,B0013,mobile,transfer,59.88,GBP,2023-02-20 16:03:00,completed
T49516,C1149,B0010,web,withdrawal,60.41,USD,2023-02-20 17:37:00,completed
T49517,C1551,B0002,ATM,payment,66.13,GBP,2023-02-20 18:29:00,denied
T49518,C1936,B0014,ATM,withdrawal,48.37,AUD,2023-02-20 19:25:00,completed
T49519,C1805,B0010,ATM,withdrawal,13.49,USD,2023-02-20 20:13:00,completed
T49520,C1307,B0011,ATM,payment,9.17,GBP,2023-02-20 21:01:00,completed
T49521,C1048,B0009,web,payment,10.98,,2023-02-20 22:20:00,pending
T49522,C1176,B0006,ATM,payment,2.27,GBP,2023-02-20 23:08:00,completed
T49523,C1478,B0012,ATM,withdrawal,8.41,USD,2023-02-21 00:32:00,completed
T49524,C1485,B0000,mobile,deposit,45.73,GBP,2023-02-21 00:54:00,completed
T49525,C1334,B0011,web,deposit,58.62,GBP,2023-02-21 02:08:00,pending
T49526,C1217,B0004,web,withdrawal,7.76,USD,2023-02-21 02:49:00,completed
T49527,C1260,B0010,ATM,deposit,52026.27,USD,2023-02-21 03:35:00,completed
T49528,C1329,B0012,web,withdrawal,27.68,USD,2023-02-21 04:46:00,completed
T49529,C1791,B0008,ATM,withdrawal,11.64,USD,2023-02-21 05:45:00,completed
T49530,C1492,B0003,ATM,payment,25.79,USD,2023-02-21 06:50:00,completed
T49531,C1367,B0006,mobile,payment,8.59,GBP,2023-02-21 07:12:00,pending
T49532,C1621,B0004,web,deposit,46.02,USD,2023-02-21 08:29:00,completed
T49533,C1509,B0014,ATM,deposit,73.59,AUD,2023-02-21 09:09:00,pending
T49534,C1277,B0007,ATM,deposit,41.94,USD,2023-02-21 10:26:00,completed
T49535,C1141,B0008,branch,transfer,40.04,USD,2023-02-21 12:17:00,completed
T49536,C1999,B0005,ATM,transfer,8.32,EUR,2023-02-21 13:14:00,pending
T49537,C1500,B0013,branch,transfer,25350.76,GBP,2023-02-21 14:14:00,denied
T49538,C1310,B0010,web,transfer,1.0,USD,2023-02-21 15:09:00,completed
T49539,C1695,B0004,branch,transfer,71.23,USD,2023-02-21 16:10:00,completed
T49540,C1275,B0008,branch,withdrawal,27.73,USD,2023-02-21 16:23:00,completed
T49541,C1291,B0009,mobile,transfer,77420.67,USD,2023-02-21 17:40:00,completed
T49542,C1414,B0010,ATM,payment,38.5,USD,2023-02-21 18:47:00,completed
T49543,C1867,B0011,ATM,withdrawal,16.57,GBP,2023-02-21 19:57:00,completed
T49544,C1381,B0002,web,payment,4.64,GBP,2023-02-21 20:36:00,denied
T49545,C1085,B0005,ATM,withdrawal,17.58,EUR,2023-02-21 21:44:00,completed
T49546,C1552,B0010,mobile,withdrawal,87.27,USD,2023-02-21 23:20:00,completed
T49547,C1636,B0005,mobile,deposit,34835.38,,2023-02-22 00:04:00,pending
T49548,C1527,B0000,ATM,withdrawal,23.91,GBP,2023-02-22 00:24:00,pending
T49549,C1237,B0005,ATM,withdrawal,41.63,EUR,2023-02-22 01:45:00,completed
T49550,C1355,B0012,ATM,deposit,36.6,USD,2023-02-22 02:48:00,denied
T49551,C1185,B0000,ATM,withdrawal,17.36,GBP,2023-02-22 03:24:00,completed
T49552,C1472,B0009,web,withdrawal,12.78,USD,2023-02-22 04:17:00,completed
T49553,C1000,B0003,web,withdrawal,8.58,USD,2023-02-22 05:54:00,completed
T49554,C1713,B0010,mobile,deposit,62.24,USD,2023-02-22 07:11:00,completed
T49555,C1395,B0014,mobile,payment,50.89,AUD,2023-02-22 08:55:00,pending
T49556,C1722,B0007,mobile,deposit,21.78,USD,2023-02-22 10:22:00,completed
T49557,C1848,B0000,branch,payment,51.23,GBP,2023-02-22 11:18:00,completed
T49558,C1773,B0012,web,deposit,42301.1,USD,2023-02-22 11:53:00,pending
T49559,C1512,B0010,web,withdrawal,23.38,USD,2023-02-22 13:06:00,completed
T49560,C1682,B0009,ATM,transfer,127.21,USD,2023-02-22 13:34:00,pending
T49561,C1395,B0005,web,transfer,68.01,EUR,2023-02-22 14:55:00,completed
T49562,C1745,B0004,mobile,withdrawal,28.76,USD,2023-02-22 15:43:00,denied
T49563,C1219,B0014,mobile,transfer,20.59,AUD,2023-02-22 16:35:00,pending
T49564,C1621,B0002,branch,transfer,60.64,GBP,2023-02-22 16:51:00,completed
T49565,C1827,B0009,web,transfer,27.62,USD,2023-02-22 17:40:00,completed
T49566,C1122,B0000,ATM,withdrawal,35.51,GBP,2023-02-22 19:07:00,completed
T49567,C1162,B0009,mobile,payment,56.78,USD,2023-02-22 20:12:00,completed
T49568,C1341,B0006,ATM,withdrawal,12.95,GBP,2023-02-22 21:12:00,completed
